date,fz,reg_num,reg_num_href,stage,p_object,organization_type,organization_name,organization_href,s_price,posted,updated,ending,documents_href
"Thu, 02 May 2024 09:03:33 +0000",223-ФЗ Прочие,№ 32211358786,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=14004407,Закупка завершена,... -049387 и др.) Установка приборов учёта в соответствии с Федеральным законом ... и интеграция их в систему учёта электрической энергии Приозерского РЭС для ...,Заказчик,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ ЛЕНЭНЕРГО""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=9673,"2 894 880,00 ₽",29.04.2022,29.04.2022,12.05.2022,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=14004407
"Thu, 02 May 2024 09:03:33 +0000",44-ФЗ Электронный аукцион,№ 0124200000622002215,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0124200000622002215,Определение поставщика завершено,Выполнение работ по монтажу приборов учёта тепла в административном здании ГБУЗ Архангельской области «Яренская ЦРБ»,"Организация, осуществляющая размещение",КОНТРАКТНОЕ АГЕНТСТВО АРХАНГЕЛЬСКОЙ ОБЛАСТИ,https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=658948,"223 165,14 ₽",21.04.2022,29.04.2022,29.04.2022,https://zakupki.gov.ru/epz/order/notice/ea20/view/documents.html?regNumber=0124200000622002215
"Thu, 02 May 2024 09:03:33 +0000",223-ФЗ Прочие,№ 32211356717,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=14001683,Закупка завершена,"Поставка, монтаж и пусконаладка электрозадвижки и её элементов на обводную линию прибора учёта расхода воды.",Заказчик,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ТЮМЕНСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=59524,"261 172,93 ₽",29.04.2022,29.04.2022,17.05.2022,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=14001683
"Thu, 02 May 2024 09:03:34 +0000",223-ФЗ Прочие,№ 32211355696,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=14000544,Закупка завершена,"На право заключения рамочного договора поставки приборов учёта для осуществления работ, выполняемых филиалами ПАО ""Россети Ленэнерго"" хозяйственным способом на 2022гг. на сумму не более 50 млн. рублей с НДС. (221292)",Заказчик,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ ЛЕНЭНЕРГО""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=9673,"50 000 000,00 ₽",28.04.2022,28.04.2022,16.05.2022,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=14000544
"Thu, 02 May 2024 09:03:34 +0000",223-ФЗ Прочие,№ 32211355598,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=14000415,Закупка отменена,"На право заключения рамочного договора поставки приборов учёта для осуществления работ, выполняемых филиалами ПАО ""Россети Ленэнерго"" хозяйственным способом на 2022гг. на сумму не более 50 млн. рублей с НДС. (221292)",Заказчик,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ ЛЕНЭНЕРГО""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=9673,"50 000 000,00 ₽",28.04.2022,28.04.2022,16.05.2022,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=14000415
"Thu, 02 May 2024 09:03:34 +0000",223-ФЗ Прочие,№ 32211350221,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=13993959,Закупка завершена,"Выполнение работ по монтажу приборов учёта электроэнергии и шкафа автоматизированной системы учёта электроэнергии с монтажом устройств телемеханики, в рамках исполнения инвестиционного проекта «создание/модернизация автоматизированной системы учета электроэнергии (АСУЭ) и телемеханики на РП/ТП 6-10кВ» в РП-112 (инв. №451), РП 200 (инв. №А00001556)",Заказчик,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭЛЕКТРОСЕТИ""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=46781,"13 805 617,20 ₽",27.04.2022,27.04.2022,11.05.2022,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=13993959
"Thu, 02 May 2024 09:03:34 +0000",223-ФЗ Прочие,№ 32211345737,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=13988379,Закупка завершена,... -061572 и др.) Установка приборов учёта в соответствии с Федеральным законом ... и интеграция их в систему учёта электрической энергии Приозерского РЭС для ...,Заказчик,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ ЛЕНЭНЕРГО""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=9673,"2 485 500,00 ₽",26.04.2022,26.04.2022,05.05.2022,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=13988379
"Thu, 02 May 2024 09:03:34 +0000","223-ФЗ Аукцион в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",№ 32211343771,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=13985883,Закупка завершена,Поставка трёхфазных приборов учёта электрической энергии для филиала АО «РСК Ямала» в г. Муравленко,Заказчик,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""РАСПРЕДЕЛИТЕЛЬНАЯ СЕТЕВАЯ КОМПАНИЯ ЯМАЛА""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=125295,"502 490,00 ₽",26.04.2022,26.04.2022,11.05.2022,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=13985883
"Thu, 02 May 2024 09:03:34 +0000",223-ФЗ Прочие,№ 32211344103,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=13986306,Закупка завершена,Оказание услуг по поверке приборов учёта тепловой энергии,Заказчик,"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ЯРОСЛАВСКОЙ ОБЛАСТИ ""КЛИНИЧЕСКАЯ БОЛЬНИЦА СКОРОЙ МЕДИЦИНСКОЙ ПОМОЩИ ИМЕНИ Н.В. СОЛОВЬЕВА""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=62859,"101 100,00 ₽",26.04.2022,26.04.2022,11.05.2022,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=13986306
"Thu, 02 May 2024 09:03:34 +0000",44-ФЗ Электронный аукцион,№ 0369100014622000028,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0369100014622000028,Определение поставщика завершено,"Техническое обслуживание,поверка и ремонт пиборов учёта газа",Заказчик,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КОМБИНАТ ""БОРЕЦ"" УПРАВЛЕНИЯ ФЕДЕРАЛЬНОГО АГЕНТСТВА ПО ГОСУДАРСТВЕННЫМ РЕЗЕРВАМ ПО УРАЛЬСКОМУ ФЕДЕРАЛЬНОМУ ОКРУГУ",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=650000,"52 600,00 ₽",15.04.2022,25.04.2022,25.04.2022,https://zakupki.gov.ru/epz/order/notice/ea20/view/documents.html?regNumber=0369100014622000028
"Thu, 02 May 2024 09:03:37 +0000",223-ФЗ Прочие,№ 32211338428,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=13979275,Закупка завершена,"... (22-014918), Установка приборов учёта в соответствии с Федеральным законом ... и интеграция их в систему учёта электрической энергии Бокситогорского РЭС для ...",Заказчик,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ ЛЕНЭНЕРГО""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=9673,"709 068,00 ₽",22.04.2022,22.04.2022,29.04.2022,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=13979275
"Thu, 02 May 2024 09:03:37 +0000",223-ФЗ Прочие,№ 32211338063,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=13978828,Закупка завершена,"Выполнение работ по демонтажу, монтажу, установке и наладке приборов учёта электроэнергии в рамках исполнения требований, установленных Федеральными законами от 26.03.2003 № 35-ФЗ «Об электроэнергетике», от 27 декабря 2018 г. № 522-ФЗ «О внесении изменений в отдельные законодательные акты Российской Федерации в связи с развитием систем учета электрической энергии (мощности) в Российской Федерации» (рамочный договор)",Заказчик,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНЕРГОХОЛДИНГ-Н""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=16235,"2 185 570,60 ₽",22.04.2022,22.04.2022,06.05.2022,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=13978828
"Thu, 02 May 2024 09:03:38 +0000",223-ФЗ Прочие,№ 32211336535,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=13976915,Закупка завершена,Оказание услуг по сервисному обслуживанию узла учёта тепловой энергии,Заказчик,"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""САРАТОВСКАЯ МЕЖРАЙОННАЯ СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=578546,"36 000,00 ₽",22.04.2022,22.04.2022,not defined,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=13976915
"Thu, 02 May 2024 09:03:38 +0000",223-ФЗ Прочие,№ 32211336656,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=13977095,Закупка завершена,... (21-050101) Установка приборов учета в соответствии с Федеральным ... и интеграция их в систему учёта электрической энергии Колпинского РЭС для ...,Заказчик,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ ЛЕНЭНЕРГО""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=9673,"2 929 332,00 ₽",22.04.2022,22.04.2022,29.04.2022,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=13977095
"Thu, 02 May 2024 09:03:38 +0000",223-ФЗ Прочие,№ 32211336536,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=13976942,Закупка завершена,... .Ленинское (№21-000931) Установка приборов учёта в соответствии с Федеральным законом ... и интеграция их в систему учёта электрической энергии Рощинского РЭС для ...,Заказчик,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ ЛЕНЭНЕРГО""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=9673,"1 284 720,00 ₽",22.04.2022,22.04.2022,29.04.2022,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=13976942
"Thu, 02 May 2024 09:03:38 +0000",223-ФЗ Прочие,№ 32211336080,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=13976314,Закупка завершена,Поставка интеллектуальных приборов учёта электроэнергии.,Заказчик,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ВОЛГОГРАДОБЛЭЛЕКТРО""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=15115,"10 818 415,00 ₽",22.04.2022,22.04.2022,29.04.2022,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=13976314
"Thu, 02 May 2024 09:03:38 +0000",44-ФЗ Электронный аукцион,№ 0373200557922000244,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0373200557922000244,Определение поставщика завершено,"Право заключения контракта на оказание услуг по поверке приборов узлов учёта тепловой энергии на 2 объектах ГБУ ""Гормост"" в 2022 году (СМП и СОНО)",Заказчик,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ПО ЭКСПЛУАТАЦИИ И РЕМОНТУ ИНЖЕНЕРНЫХ СООРУЖЕНИЙ ""ГОРМОСТ""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=1382746,"148 633,34 ₽",12.04.2022,21.04.2022,20.04.2022,https://zakupki.gov.ru/epz/order/notice/ea20/view/documents.html?regNumber=0373200557922000244
"Thu, 02 May 2024 09:03:39 +0000",223-ФЗ Открытый аукцион в электронной форме,№ 32211331535,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=13970604,Закупка завершена,"на право заключения договора оказания услуг по поверке общедомовых приборов учёта тепловой энергии, горячего и холодного водоснабжения, установленных в многоквартирных домах, находящихся в управлении ООО «Стрежевой теплоэнергоснабжение» в 2022 году",Заказчик,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРЕЖЕВОЙ ТЕПЛОЭНЕРГОСНАБЖЕНИЕ""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=6968,"1 062 701,49 ₽",21.04.2022,21.04.2022,11.05.2022,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=13970604
"Thu, 02 May 2024 09:03:39 +0000",223-ФЗ Прочие,№ 32211327982,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=13966354,Закупка завершена,... (21-045897)» «Установка приборов учета в соответствии с Федеральным ... и интеграция их в систему учёта электрической энергии Западного РЭС для ...,Заказчик,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ ЛЕНЭНЕРГО""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=9673,"6 307 380,00 ₽",20.04.2022,20.04.2022,27.04.2022,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=13966354
"Thu, 02 May 2024 09:03:39 +0000","223-ФЗ Аукцион в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",№ 32211327905,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=13966272,Закупка завершена,Плановая замена и замена вышедших из строя приборов учёта электрической энергии в многоквартирных домах и индивидуальных гаражных боксах,Заказчик,"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ НЕНЕЦКОГО АВТОНОМНОГО ОКРУГА ""НАРЬЯН-МАРСКАЯ ЭЛЕКТРОСТАНЦИЯ""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=4245,"2 085 000,00 ₽",20.04.2022,20.04.2022,28.04.2022,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=13966272
"Thu, 02 May 2024 09:03:39 +0000",223-ФЗ Прочие,№ 32211269229,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=13964800,Закупка завершена,... » (2 этап) «Установка приборов учета в соответствии с Федеральным ... и интеграция их в систему учёта электрической энергии Песочинского РЭС для ...,Заказчик,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ ЛЕНЭНЕРГО""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=9673,"524 352,00 ₽",30.03.2022,19.04.2022,25.04.2022,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=13964800
"Thu, 02 May 2024 09:03:39 +0000",223-ФЗ Прочие,№ 32211263883,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=13963701,Закупка завершена,... (21-052095)» «Установка приборов учета в соответствии с Федеральным ... и интеграция их в систему учёта электрической энергии Островного РЭС для ...,Заказчик,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ ЛЕНЭНЕРГО""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=9673,"6 159 636,00 ₽",29.03.2022,19.04.2022,25.04.2022,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=13963701
"Thu, 02 May 2024 09:03:39 +0000",44-ФЗ Электронный аукцион,№ 0845300015022000167,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0845300015022000167,Определение поставщика завершено,"Монтаж, пуско-наладка и сдача в эксплуатацию коммерческого узла учёта тепловой энергии","Организация, осуществляющая размещение","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЕДИНОЕ УПРАВЛЕНИЕ МУНИЦИПАЛЬНЫМИ ЗАКАЗАМИ"" МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ВЫБОРГСКИЙ РАЙОН"" ЛЕНИНГРАДСКОЙ ОБЛАСТИ",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=2139974,"321 756,24 ₽",07.04.2022,18.04.2022,15.04.2022,https://zakupki.gov.ru/epz/order/notice/ea20/view/documents.html?regNumber=0845300015022000167
"Thu, 02 May 2024 09:03:39 +0000",223-ФЗ Прочие,№ 32211317236,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=13952530,Закупка завершена,Поставка прибора учёта электрической энергии,Заказчик,АКЦИОНЕРНОЕ ОБЩЕСТВО «ЭНЕРГЕТИК»,https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=612985,"520 260,00 ₽",15.04.2022,15.04.2022,22.04.2022,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=13952530
"Thu, 02 May 2024 09:03:40 +0000",223-ФЗ Прочие,№ 32110895128,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=13954296,Закупка завершена,Право заключения договора на поставку приборов учёта электрической энергии для обеспечения вновь присоединяемых объектов технологического присоединения в сетях АО «Янтарьэнерго».,Заказчик,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЯНТАРЬЭНЕРГО""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=11367,"162 050 094,00 ₽",02.12.2021,15.04.2022,25.04.2022,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=13954296
"Thu, 02 May 2024 09:03:40 +0000",223-ФЗ Прочие,№ 32211318515,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=13954535,Закупка завершена,... (21-017474)» «Установка приборов учета в соответствии с Федеральным ... и интеграция их в систему учёта электрической энергии Сертоловского РЭС для ...,Заказчик,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ ЛЕНЭНЕРГО""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=9673,"8 256 972,00 ₽",15.04.2022,15.04.2022,22.04.2022,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=13954535
"Thu, 02 May 2024 09:03:40 +0000",223-ФЗ Прочие,№ 32211298585,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=13954386,Закупка завершена,... (22-002948)» «Установка приборов учета в соответствии с Федеральным ... и интеграция их в систему учёта электрической энергии Островного РЭС для ...,Заказчик,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ ЛЕНЭНЕРГО""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=9673,"189 726 228,00 ₽",08.04.2022,15.04.2022,22.04.2022,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=13954386
"Thu, 02 May 2024 09:03:40 +0000",223-ФЗ Прочие,№ 32211298207,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=13953136,Закупка завершена,... (21-048820) Установка приборов учета в соответствии с Федеральным ... и интеграция их в систему учёта электрической энергии Пушкинского РЭС для ...,Заказчик,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ ЛЕНЭНЕРГО""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=9673,"4 434 420,00 ₽",08.04.2022,15.04.2022,22.04.2022,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=13953136
"Thu, 02 May 2024 09:03:40 +0000",223-ФЗ Прочие,№ 32211299067,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=13952016,Закупка завершена,... (21-048829) «Установка приборов учета в соответствии с Федеральным ... и интеграция их в систему учёта электрической энергии Пушкинского РЭС для ...,Заказчик,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ ЛЕНЭНЕРГО""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=9673,"3 458 712,00 ₽",08.04.2022,15.04.2022,22.04.2022,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=13952016
"Thu, 02 May 2024 09:03:40 +0000","223-ФЗ Аукцион в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",№ 32211311994,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=13946478,Закупка завершена,Поставка трехфазных приборов учёта электрической энергии прямого включения с встроенным GSM/GPRS модемом для филиала АО «РСК Ямала» в г. Салехард,Заказчик,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""РАСПРЕДЕЛИТЕЛЬНАЯ СЕТЕВАЯ КОМПАНИЯ ЯМАЛА""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=125295,"3 600 434,00 ₽",14.04.2022,14.04.2022,22.04.2022,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=13946478
"Thu, 02 May 2024 09:03:40 +0000",223-ФЗ Прочие,№ 32211308433,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=13942057,Закупка отменена,Модернизация приборов учёта на котлах Буккау-Вольф № 1-4,Заказчик,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЗЛАТОУСТОВСКИЙ МАШИНОСТРОИТЕЛЬНЫЙ ЗАВОД""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=11466,"17 874 000,00 ₽",13.04.2022,13.04.2022,22.04.2022,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=13942057
"Thu, 02 May 2024 09:03:40 +0000","223-ФЗ Закупка у единственного поставщика (подрядчика, исполнителя)",№ 32211307110,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=13940362,Закупка завершена,"Проектирование, согласование, монтаж, сдачу в коммерческую эксплуатацию прибора учёта тепловой энергии",Заказчик,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕПЛОИНЖСЕРВИС""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=480160,"306 720,00 ₽",12.04.2022,12.04.2022,not defined,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=13940362
"Thu, 02 May 2024 09:03:41 +0000",44-ФЗ Электронный аукцион,№ 0340200003322002918,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0340200003322002918,Определение поставщика завершено,Оказание услуг по (плановой) метрологической поверке приборов узла учёта тепловой энергии,"Организация, осуществляющая размещение","КИРОВСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=776610,"35 460,00 ₽",24.03.2022,12.04.2022,11.04.2022,https://zakupki.gov.ru/epz/order/notice/ea20/view/documents.html?regNumber=0340200003322002918
"Thu, 02 May 2024 09:03:41 +0000",223-ФЗ Прочие,№ 32211305053,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=13937893,Закупка завершена,Выполнение сантехнических и электромонтажных работ по установке приборов учёта тепловой энергии на объекте МАУ «МКДК Центрального района»,Заказчик,"МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""МНОГОФУНКЦИОНАЛЬНЫЙ КУЛЬТУРНО-ДОСУГОВЫЙ КОМПЛЕКС ЦЕНТРАЛЬНОГО РАЙОНА""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=154119,"136 000,00 ₽",12.04.2022,12.04.2022,not defined,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=13937893
"Thu, 02 May 2024 09:03:41 +0000",44-ФЗ Электронный аукцион,№ 0845300015022000154,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0845300015022000154,Определение поставщика завершено,"Монтаж, пуско-наладка и сдача в эксплуатацию коммерческого узла учёта тепловой энергии","Организация, осуществляющая размещение","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЕДИНОЕ УПРАВЛЕНИЕ МУНИЦИПАЛЬНЫМИ ЗАКАЗАМИ"" МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ВЫБОРГСКИЙ РАЙОН"" ЛЕНИНГРАДСКОЙ ОБЛАСТИ",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=2139974,"849 631,63 ₽",01.04.2022,12.04.2022,11.04.2022,https://zakupki.gov.ru/epz/order/notice/ea20/view/documents.html?regNumber=0845300015022000154
"Thu, 02 May 2024 09:03:41 +0000","223-ФЗ Аукцион в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",№ 32211304158,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=13936847,Закупка завершена,Поставка трансформаторных подстанций (без трансформатора) в комплекте с приборами учёта (Курганская область) (закупка среди МСП) (159/2022),Заказчик,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СИБИРСКО-УРАЛЬСКАЯ ЭНЕРГЕТИЧЕСКАЯ КОМПАНИЯ""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=13679,"2 519 000,00 ₽",12.04.2022,12.04.2022,20.04.2022,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=13936847
"Thu, 02 May 2024 09:03:41 +0000",223-ФЗ Прочие,№ 32211304544,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=13937272,Закупка завершена,... -047418 и др.) Установка приборов учёта в соответствии с Федеральным законом ... и интеграция их в систему учёта электрической энергии Приозерского РЭС для ...,Заказчик,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ ЛЕНЭНЕРГО""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=9673,"3 846 324,00 ₽",12.04.2022,12.04.2022,19.04.2022,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=13937272
